X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0.278484083,0.3936170526,-0.04299913703,-0.7121590156,-0.06621855792,0.9584136436,0.2279748593,-0.8338590428,0.4198776433,0.3622566961,0.03837989655,-0.5125508798,0.101554692,-0.9511120451,-0.4631411114,-1.530804652,-0.560456633,-0.6528072426,-0.3493102737,-0.6372415714
-0.6771021962,0.1094462198,0.4370599825,0.4783632322,-0.2101489312,0.01141933206,-0.3400520774,-0.004516395092,-0.4060630742,0.08113246111,-0.6662497567,0.3254845401,-0.1139270182,-0.9889125777,-0.02155952769,-0.1491721679,-1.276517448,0.2813956628,0.6902465367,0.9522404879
-0.3263340637,-0.1373360421,-0.2265234527,0.661068423,0.1338738364,-0.3732889884,0.05302832993,0.3518639051,-0.1603900695,0.1210575056,0.3944618227,0.2746945275,-0.07983646198,0.1643173527,-0.2990825263,-0.3242584712,0.01536492021,-0.3525669314,-0.5218751938,0.1124137875
0.3041422432,0.3773586963,-0.2982976339,-0.6445500517,-0.05690825098,-0.2993323753,-0.7512903127,-0.1967933411,0.2404148032,-0.1712425833,-0.9814768116,-0.8301261163,0.5538091589,-1.008924252,-0.8252104037,-0.3667492801,-1.51145366,-0.1966225285,0.2596523259,-0.8269101989
0.113714095,0.4816943093,-0.1823672954,-0.5923775167,-0.3402865405,-0.4100242441,-0.1694243166,-0.07369978879,0.8930482381,-0.07664699361,-0.991332871,0.4350135447,0.9575823938,-1.026895055,-0.1907152113,-1.092271118,-1.047511734,0.426501367,0.4003600971,0.7912925382
-0.2358223173,-0.4557230626,-0.01036388177,0.8613188997,-0.02934919456,0.8378388621,0.4670403411,-0.4862735655,-1.210539414,-0.02689841053,0.4938229571,0.12100671,-1.314373783,1.175984512,-1.40100287,0.8168329963,-1.379079125,-0.2530308504,1.181465188,1.084470815
-0.6256159817,-0.2185437731,-0.05475879587,0.2715292072,0.7333365712,0.05845783959,0.5513214025,-0.06452747676,0.3086669986,0.1528983035,0.7939656409,-0.09346000639,-0.2059689101,0.7578182711,0.8662566014,-0.8496592634,-0.0294436777,-0.2889598436,-0.1576907001,0.3021104743
0.1145762642,-0.1392074212,-0.1501229597,-0.07747791171,0.07462697044,0.4029420988,-0.1552568799,0.276232851,0.06736336536,-0.2507085018,0.3473520709,0.9269122743,0.1322454135,0.4431862648,-0.1226163237,0.529728426,-0.4503954268,-0.1820965774,0.1643683714,0.9198369756
-0.392066752,-0.232556091,-0.1883719503,0.4025789822,-0.569581611,-0.4830436793,0.1691805729,-1.057341056,0.07521703126,0.01274014445,0.07198475271,-0.9187740828,-0.5958539023,0.1081387394,-1.024649068,0.1957474903,0.5505910623,-0.2297024282,-0.6536037854,-1.3778817
0.1747493203,-0.8947800381,-0.1521290235,1.648250247,-0.3883586431,-0.4953875034,0.9772763026,-0.4207150287,-0.9560124127,-0.1408446152,1.046680866,0.4479069952,-1.39423456,1.206503244,-0.4456940142,1.263685972,-0.7263574518,0.8715092345,1.533255088,1.82631152
-0.7581907508,-0.6470901106,-0.06239214848,0.8123006947,0.5168647727,-0.2546570979,0.4621855803,0.5635649337,-0.4160484089,-0.4160548729,0.5655902734,-0.2832489065,-0.09756174757,0.9028784985,-0.3735453807,0.3747048929,-1.421618657,-0.459181354,1.215333858,0.480250369
0.3551816598,0.08114386087,-0.1117252547,-0.4105784157,-0.6139409367,-0.08498955091,0.218657839,-0.5790059177,-0.1498051517,0.6201328019,-0.09510547394,-0.3401191691,-0.3316743987,-0.9259877936,0.1950448743,0.09068893565,-0.7463516684,-0.8165793319,0.6288244895,0.002569024724
-0.4415085335,0.1131267662,0.5703245517,0.7848684536,0.06401909396,-0.2305963663,-0.1124412176,0.3622515556,-0.2224269606,0.3163121237,-0.1354360573,-0.4484917334,-0.2515994938,0.3355957642,0.2294816085,-0.1298450697,-0.3981762094,-0.1483381012,0.5860829656,-0.01287423803
0.2306181637,-0.455402811,0.4202832744,0.1930911418,-0.4370928197,-0.1557425782,0.7567752448,0.4473771861,0.2551890296,-0.08537876904,1.056726559,0.3632436839,1.647473471,1.58240286,0.7377404406,-0.3939334446,-4.203195741,0.4674779981,1.291204159,1.696824314
0.1608557734,0.0303136272,0.1877085627,-0.3341620958,-0.1391614069,0.5316793183,-0.01587954935,-0.02777470898,-0.3545180299,0.4129650414,0.6351868444,0.4835336097,-0.8250155769,-0.07545631822,0.1638934072,0.09523185847,0.1464043356,0.1308167659,0.1864290882,0.6199335959
-0.05085539626,-0.106194436,0.1369976738,-0.9273116051,-0.05473639613,-0.5048598561,-0.0250050055,-0.3197790637,0.5741074308,0.390123131,-0.3356474258,0.3195799175,0.06368368629,-1.077727948,-0.2135795799,-0.9223745505,-1.410757644,-0.09067732278,0.3642336217,1.329227999
-0.2467489616,0.3526790707,0.1667981868,0.0289946098,-0.08627586315,-0.7568408566,-0.903734789,-0.2304148529,0.1831871553,-0.2059625739,-0.5084053215,-0.3905977647,-0.4741828287,-0.9645514266,-0.09636802737,-0.4676648415,-0.9205030733,-0.5536708838,0.4358613115,-0.1873240994
0.04597951812,-0.02836111498,0.03839175283,0.01017139602,-0.2680812478,0.3316729483,-0.0840378071,-0.1237129598,0.4586693324,-0.3258832909,0.3293449153,-0.5553760057,1.294683342,0.8540249019,-0.02702217183,-0.5595399399,-1.82909556,-0.3704401123,0.7254549874,-0.2062808165
-0.5946080737,-0.1567968863,-0.2980710943,0.4580382602,-0.07426299651,-0.6496239202,0.1997162486,0.1104821474,-0.3065963684,-0.03207441728,0.07271817119,-0.06387087769,-0.4491523463,-0.4140920399,-0.1664967374,0.03398552142,0.4741867777,0.1294947229,-0.09810402152,-0.5914339634
-0.5144376576,0.1489551333,0.3874921866,0.3511229121,0.2806877083,-0.4635123626,0.05144182193,1.157480664,-0.5678412105,1.000027455,-0.5186644289,-0.01495089197,-0.5496633275,-1.934961882,1.311259664,0.303884052,-3.380350335,0.1945448226,0.8656786548,0.2907421477
0.135668396,0.422784187,0.2997993018,-0.158213166,0.532376037,0.4058573976,-0.3381555824,0.8474093656,-0.007206614717,-0.3252008665,-0.8328732792,0.4170161726,0.2288642664,-0.5447780022,0.2720763622,0.1290073863,-0.6015756307,0.2429521232,0.3612254366,0.7502340672
-0.0640490231,0.248836117,-0.4663792612,-0.3051730425,-0.06078954593,-0.4030027615,-0.1706816786,-0.9229419374,0.256874298,-0.1104377299,0.3083677778,0.6143768348,-0.1880995333,-0.02831112868,-0.5203129328,-0.425500849,-0.1820319226,0.1191860307,-0.01350864843,0.6109989079
-0.1955748611,0.3004439202,-0.0314014864,-0.205797059,-0.6866210333,0.1085020299,-0.8355950237,-1.169142913,0.6364311754,-0.4419262617,-0.03956007174,-1.458594265,0.957030304,0.07568538178,-1.261532745,-0.8280507911,-0.1435359449,-0.8078123079,-0.1636628665,-2.370680615
-0.3001569609,0.01172874847,-0.246847407,0.1440633763,-0.4841308318,-0.723544806,-0.05794424443,-1.094558044,0.5306129581,0.4476845075,0.2099922319,-0.8111051278,-0.08710626546,-0.1347166449,-0.2556600637,-0.6217822477,-0.2803197095,-0.2252565415,0.05071051645,-1.071946005
-0.4025678534,0.2099675381,-0.4041661218,0.2318197885,-0.2888727284,0.3852052469,-0.06494406394,0.0003027008933,-1.001692358,0.388935097,0.1520645451,-0.1843240365,-1.013749301,1.001329694,0.5672230901,0.7240035364,-0.2007164117,-0.3079440348,0.6959364294,0.8860322316
0.06111649855,0.1768614414,0.4318094827,0.05553146504,0.7873485011,0.01840328159,-0.4196135126,0.1239661488,-0.3211616324,0.2104657104,-0.08133949068,-0.2502539641,-0.04993856108,-0.4403972032,0.5998449653,0.2452448892,-0.3010218078,-0.4334004025,-0.1816024083,-0.3091703681
-0.554252533,0.3119885951,-0.2510718596,-0.4889149027,0.3469095139,-0.0354811833,-0.4010792213,-0.02422529654,1.003773802,-0.402906573,-0.757305959,0.03092482691,1.27141097,-0.9202448687,-0.480081025,-0.9877804914,-1.433210128,-0.6516921702,-0.07605132131,0.4025803625
0.2004294077,-0.5011013128,0.2388575394,0.0553401021,-0.1829028461,0.1336458363,1.14231161,-0.01076007009,-0.02696236874,-0.1686166613,1.199057921,-0.3328173542,-0.03410894009,1.214373249,-0.3494275849,0.4666006529,-1.396233242,-0.564200874,1.028822351,0.5511595877
-0.6786237988,0.2697673644,0.02589962967,-0.3386231818,-0.3167289401,-0.6317477121,-0.5798840888,-0.07069846908,0.3534648246,-0.2436766866,-0.6096492984,-0.583179678,0.4778769455,-0.8435038755,-0.3364086799,0.2217146876,-1.069816272,-0.09153523694,0.7069434824,-0.05621018254
0.2548429891,0.02321262779,0.7813838897,-0.3690841798,-0.4706326413,0.3809361273,0.3914724971,0.597653795,0.03429218094,0.1964194793,0.608031437,-0.2124959782,-0.3974789456,0.1533374811,0.9163597039,-0.0552410234,-0.3149980222,0.1158919164,0.5203812872,0.5703361844
-0.1863879377,0.3796477702,0.2585339603,-0.2088211384,-0.5542122346,-0.04677577018,-1.06455041,-0.07749162577,0.1093396545,0.06276577027,-0.9169493056,-0.508180219,0.613035883,-1.132999327,0.8393980576,-0.2494840911,-2.590237436,-0.7997881698,0.7780747191,0.5809615152
0.4206088445,0.2044035627,-0.02765512993,-1.177196246,-0.3892769847,0.03082767289,-0.5091564293,-0.2489367631,0.6128736616,0.2741322004,-0.6511446981,-0.5166359791,1.391166372,-1.138944708,-0.14234573,-0.7526433931,-2.609037632,0.272032263,-0.0251115317,-0.9104710608
-0.3438998805,-0.6687795523,-0.8050975665,1.01030776,-0.1736870309,-0.4296203076,0.7504400584,-0.6364800603,-0.9074455668,0.9397408433,0.8502093534,0.2787894414,-1.43843983,0.2640059407,-0.04566486782,0.5081440235,1.033561,-0.1788584524,0.07217527141,0.07408054514
-0.4270485734,-0.1986052986,0.1407473236,0.8755853533,0.3769784961,0.07111915832,0.2658097517,0.09567255836,-0.4649481034,-0.04101775545,0.5102620737,-0.2195719615,-0.7036226031,0.3106116327,-0.08824033996,0.8558910936,0.08348644948,-0.7196863246,0.9684161073,0.4721209012
-0.1172107969,0.001866623503,0.1781320512,0.3851676748,0.6615986299,0.06076091729,0.07753412917,0.430026322,-0.03470782968,-0.2620343937,-0.01246133362,-0.2300974302,0.6420748253,0.21100597,-0.6188708722,-0.3336817169,-0.796132733,-0.3292432653,0.03023668451,-0.4957259453
-0.1105707141,0.1468975826,-0.5587331649,-0.2565102863,-0.135834381,0.09753230295,-0.2290785305,-0.3586500072,0.3524080328,0.4689729991,-0.08061698572,-1.438782807,0.987509194,-1.177423823,-0.4390169186,-0.2859361817,-2.37304422,-0.8860034638,0.5228041921,-1.182056608
0.4829283204,-0.6754401666,0.1235058261,0.1180077567,0.05406947422,0.7422427243,0.6322306192,-0.4739862315,0.5055515916,-0.1850211146,0.4810415545,0.2466273044,0.5508872315,0.8293207975,-0.8280038733,-0.5134393009,-1.311434075,-0.3650766527,0.6859819488,0.5667154125
-0.1103446301,-0.1077616977,0.184502188,-0.03079254362,0.7621518541,-0.2462169195,0.5838726369,0.5420159891,0.253600611,-0.2742997689,0.1893620018,-0.38984241,0.7034231486,0.7717980379,0.03804383332,-0.3407407083,-0.9258732551,-0.6993481243,0.2436145455,-0.6190831809
-0.09598140262,-0.3373338398,-0.3778071459,0.4215952785,0.5699711762,0.08972945724,0.5584416011,-0.05039366373,0.874504085,0.9980329604,0.3082309096,-0.0239927586,0.8757050104,-0.9364701807,0.8486439484,-0.286412149,-1.665998621,-0.0969882558,0.8110050359,0.4423038328
0.4068998094,0.5699229735,-0.3948831612,-0.9945475236,0.6838267497,-0.1369854589,-0.7927571592,0.5621141355,0.6467380352,0.2604251805,-0.7209058325,-0.08015212475,0.9881763369,-1.142418095,0.8947626937,-0.7818330767,-1.933343264,-0.0660823998,0.7595400209,0.2641626619
0.3057307223,-0.2037293382,-0.6945922613,-0.2569693977,0.9340682439,-0.2878900417,0.08896009032,0.2304607433,0.8391807178,-0.09483528234,-0.09309386643,0.4879443394,1.310396139,-0.6267685692,1.165859565,-1.090355427,-1.195974994,0.9626786451,-0.07464138662,0.01935118896
-0.4213559756,0.4862283719,-0.05401842774,0.009225186706,-0.1155201308,0.3345229186,-0.4426219972,-0.1299818602,0.3359948131,-0.1220707422,0.01365019853,-0.2746223031,0.1243059443,-0.1488675647,0.2655576056,-0.4395651476,0.1489853413,0.5510601963,-0.2307479699,-0.6189822851
0.1752639434,0.4112034248,-0.7114859198,-0.7092686276,0.2475555004,-0.1955101862,-0.3159977325,0.06512078173,0.5525588905,-0.3403187493,-0.7122731572,0.8924140097,0.5058684348,-0.4264734408,-0.04943624568,-0.7786378409,-0.5631327871,0.5383976697,0.1602723488,1.409361902
0.1418937343,0.3539725056,-0.4366259561,-0.550282204,-0.4522567096,0.01063969019,-0.4480810596,-0.4465051951,-0.0005789104736,-0.1200868244,-0.5876258406,-0.3311885124,-0.3051741766,-0.4581875753,-0.2056641138,0.1034171278,-0.4746793808,-0.3285750751,0.3090943525,0.1953792434
0.6500318393,-0.4568657653,0.1261887419,-0.6788181268,-0.1820588134,0.4916896058,0.605630108,-0.2253533876,0.04214730234,-0.02886447112,0.2453888817,1.694381122,-0.09842354058,0.6344217105,-0.3423660359,0.1108751904,-0.6621720682,1.019738719,0.4005630597,2.57604302
0.06073993457,-0.1900689135,-0.3952035708,0.1822663078,0.4726556913,0.1290725723,0.1122003009,0.165428166,-0.6034501106,0.3025772136,0.2780457557,0.4247342045,-0.05167963044,0.005660016974,0.205578129,0.5053913804,-0.2271677414,1.028844684,0.8422442122,1.576167902
0.1306916235,0.2460401759,0.03664620972,-0.3947456817,-0.07483127956,0.1966465339,-0.4476310036,-0.3482398213,0.6344558606,0.5788830529,-0.3710582224,0.04402279239,0.8116924888,-1.25257891,0.2859059218,-0.5303016452,-2.325320622,0.3838323798,0.3956451306,0.3963641825
-0.24154892,0.09807509395,-0.153548683,-0.07680899207,0.01603554595,-0.2906812061,0.8733140512,0.3260416153,0.4306458502,0.2496555002,0.5106548756,0.4648588719,0.3668693075,0.5465327896,0.113606589,-1.160899493,-0.4702459916,0.0230077133,0.235692588,0.7577607347
0.1475141592,0.1615853825,-0.275497273,0.575814988,0.1814822321,-0.5324033321,-0.3439429713,0.1759239582,-0.1244207701,0.1281107613,-0.5967942932,0.2756971427,-0.1388040913,-1.192815486,0.2997160935,0.4937005496,-1.36001612,-0.4465123525,1.712180171,1.485946949
-0.3801096115,-0.3618349796,0.3946325562,0.4017727785,0.09296494419,0.04751274537,1.087120042,0.6958856533,0.4152224429,-0.05432771887,0.8586424635,0.7676568644,0.768849814,0.9404814403,0.794324061,-0.4142370671,-0.6035408006,-0.3152729851,0.3953334925,1.29983773
0.02784694125,0.1019553233,0.1966763182,-0.3883574355,-0.01847726082,0.4029994564,-0.4600363082,0.09224992148,0.8097969428,-0.08915975041,0.3663044425,-0.2398307594,0.8441865361,0.3729957374,0.2726999999,-1.120091032,-0.1221100938,0.05512881683,-0.735804803,-0.5176554738
-0.3081044046,-0.3815741043,0.3175670198,0.45197292,0.1722365171,0.3932894129,0.2833248844,-0.08133657313,-0.8459654631,-0.1038217941,0.297004449,-0.4164859406,-0.8021193865,0.02194010351,-0.7037838289,0.8918912871,0.4473134692,-0.6046296898,-0.2516607382,-0.737490872
-0.2050939941,-0.2389870203,-0.3402740718,-0.06982389881,0.2649958968,0.02581585088,0.6100587206,-0.5646273968,-0.3345154016,0.07674437063,0.08569909852,1.153856952,-0.09154921735,-0.2955873164,-0.2801550946,-0.1218418755,-0.01550931264,0.4445682799,0.7700324721,1.479697564
0.8627838929,0.2208953764,-0.3054229459,-1.331913995,0.0945232112,0.5789256995,-0.2684179811,-0.2662743088,0.3031595201,-0.3045365399,-0.03500402317,-0.4407361682,0.6312141615,0.0439486297,-0.8443539828,-1.017807417,0.2338052875,-0.4747070361,-0.8524674755,-1.51717361
-0.4252024674,-0.3820531807,0.3896615831,0.5692049914,-0.1562668953,0.02597192494,0.6241732765,0.5538037463,-0.8287138578,-0.1384464708,0.4836292316,-0.02452809956,-0.9100107087,0.2392572256,0.104729448,0.8069933167,0.5092066958,-0.3767310315,0.3652647281,0.5643269029
0.1176950267,0.5774752983,-0.5626986388,-0.2254932899,-0.0825732027,0.6835506378,-0.7806934604,-0.09998842013,-0.1477627966,0.2421833819,-0.3341019804,0.009462204112,-0.5175885675,-0.7035201867,0.2848348487,0.006263452785,-0.9722748251,0.4441616343,-0.1925473362,-0.9756625793
-0.005201526514,-0.6991263703,-0.2199242973,0.8200159103,0.1012491823,-0.3301669155,1.301489697,0.2525975162,-0.2391097419,-0.1361562117,0.2871243991,0.1600118483,0.039946736,0.7764739684,0.4706579619,0.08405060788,-0.7217335701,0.5409061716,0.2841527688,0.7618681302
0.03628415904,0.2434903858,0.3973730685,-0.8824773464,0.5046050408,1.11736386,-0.2110338783,0.4845805662,0.6192210068,0.5046461996,-0.4479113586,0.942199634,-0.1641240581,-0.6051181221,0.571132354,-0.9263920894,0.3342246171,1.236712877,-0.8496258444,0.05041374073
-0.1660812616,0.4318240382,-0.1116518876,-0.6467596503,0.2139701904,-0.4683271066,-0.671973593,-0.1512753529,0.8259218262,0.007715409585,0.1137139915,-0.05667067005,0.7841062408,0.1316554601,-0.1496483609,-0.5235356446,-0.2338111822,-0.6993587014,-0.09215249594,-0.5680679388
0.2717959009,0.3110085442,-0.1123019328,-0.8079714397,0.3586864842,0.4160070922,-0.5714418574,-0.07643969366,0.06263876455,0.3686407274,0.08822798054,0.1848068599,0.09731485287,-0.9268313081,-0.3147251606,-0.569273421,-1.143972685,-0.3797783213,0.8657609517,0.8272963826
-0.1288174245,-0.02435154106,0.09604459366,0.01191927693,-0.04876574568,0.04402712449,0.6029498749,-0.1528135482,-0.215824954,-0.4391398039,0.6826110648,0.5445791472,-0.0245576385,1.414399918,-0.9171324852,0.4142437371,-1.755157172,0.3619899874,1.428185666,1.834445889
-0.1016284092,0.01968256094,-0.3069785332,0.04090353649,0.3516442023,0.06087895264,-0.06371602558,-0.266365235,-0.04872457023,-0.09459344402,-0.171569864,-0.377553105,-0.2605625761,0.1748587652,-0.4451582258,-0.1617188584,-0.5149633637,-0.7939522118,0.1598838658,-0.5120639467
-0.3180984888,-0.3446546858,-0.1361469306,0.5799803316,-0.4526808938,0.2679249999,1.233744441,-0.4166779435,-0.7014401843,0.01799262446,0.9639880383,-0.7326739018,-1.139394691,1.36631989,-0.2223185481,1.317673574,-1.563849269,-0.5831903295,1.762872807,0.4200574982
0.456810868,-0.7340285665,-0.0337341068,-0.01889962114,-0.1075464514,0.041040392,1.210395291,0.06979798622,-0.1931890188,0.2342141089,0.5607670148,0.5612873333,-0.3949894432,0.1827207665,0.05119053346,0.3703821253,0.7542726209,-0.04655935522,0.1494496778,1.307239904
-0.4734207821,0.01997607138,-0.2487516874,0.177893071,0.06705265643,-0.6732382183,0.3105997164,-0.04406529321,0.01524936356,0.0529011069,0.07992009638,0.09277947079,-0.3087477363,-0.3689572,0.1653233414,0.3226884291,-0.4028062155,-0.513601902,0.5878699652,0.519625668
0.7059349178,-0.304130484,-0.04383236672,-0.00730733136,0.606612968,0.5489411262,0.1108515509,1.126479575,-0.5341077715,-0.13541316,-0.2352011145,0.7830532484,-0.5568613646,-0.1877817058,1.081055999,0.5158982073,-0.02805638199,0.3401956786,0.8648946435,1.416052942
-0.189233602,-0.3571125334,-0.6081773728,0.4289202369,0.1333413803,0.06341199969,0.1353679811,-0.3394431915,0.2820630593,0.4955280725,0.4030858746,-0.3768255268,0.9594577482,-0.2513491219,-0.0699764487,-0.4964100195,-0.5681288011,-0.5033219268,-0.05182087332,-0.1720841169
0.09772650621,0.06576254126,-0.1404853193,-0.479051075,0.06906372834,-0.1149937129,0.4875149246,0.04290002893,0.3315589162,0.01512589829,0.4845278136,0.4345681768,0.08196759548,0.5099350061,-0.2621643949,-0.3806273116,-0.6902369486,-0.1162273808,0.04503069575,0.5756674758
-0.5614101108,0.02407861174,0.07529348187,0.5644011057,-0.5168602032,-0.1299357313,0.3434391786,-1.127213862,-0.4980860862,-0.06464196445,0.6249935334,-0.1220785528,-1.905916917,1.494286308,-0.8617074822,1.045051892,-1.944387967,-0.1469831972,1.217870846,0.823513619
-0.2137029515,0.07067411347,-0.2644409196,-0.03643368229,-0.2742107075,-0.8102588877,-0.3342042438,-0.1322080772,0.2115141259,-0.2354734638,-0.2021673861,-0.8690817937,-0.06202956513,0.4910855879,-0.1682462304,-0.4344616818,-0.2650848856,-0.235537339,-0.7217052398,-1.537013706
0.3673957031,-0.1532795974,-0.09590669499,0.0437627729,-0.4868934925,0.0713493504,-0.2727265509,-0.2090992783,-0.3177600812,-0.1269931708,-0.4650840359,-0.8037936657,-0.4136361858,-0.2109871737,-0.02974313007,-0.1506947981,-0.4989757937,-1.057206808,-0.01330615682,-0.4756396239
0.501610936,-0.04463297116,-0.2189360229,-0.6013665909,-0.480385453,0.06479479591,0.2577959132,-0.3292206951,0.118966978,0.1184579856,0.6730145837,-0.2793275348,0.4447541895,1.32046004,-1.105450323,-0.2545278231,-2.04411636,-0.440375255,0.3826789771,-0.1667835835
-0.1041646433,-0.07093865115,-0.551248329,0.256940433,0.3584114606,0.6846076246,-0.2332155358,-0.4692840828,-0.2361375535,-0.07670054042,-0.4529945196,0.06248618495,-0.7715509562,-1.138873391,-0.7371377035,0.4026634812,-1.255695568,-0.4434495727,1.062986006,1.100950959
0.0210910872,0.003299152353,0.4961811857,-0.09676387099,0.134202242,0.6241653198,-0.3633073302,0.8619604984,-0.1772080005,0.2656580127,-1.027313966,0.3417764668,-1.030341267,-1.011532447,0.9112420063,0.1886364765,-0.5602533816,-0.2776604119,0.214703228,0.4781304861
0.06154795539,-0.2414635847,-0.4491491066,0.6032342907,1.059309756,-0.3276715879,0.193654662,0.2653693509,-0.6026871261,0.1379339954,0.3827692601,1.508251999,-1.111180543,0.08033426233,0.6941155008,0.6233246779,0.4721921472,1.16490488,0.1406390637,1.339902875
1.076444332,-0.3287534885,-0.2675940441,-0.721561121,0.1167382063,1.376335551,0.8287138337,0.307607728,0.3794149625,-0.2290304145,0.3598910088,0.9772904634,-0.8092731135,0.8324927632,-0.8686303513,-1.04901533,-0.452353647,0.1794864256,-0.7433395386,0.6254595068
0.09002506294,-0.2643423481,0.3984921498,-0.4695550489,0.04850244627,0.1916171701,-0.2268022147,0.6048765101,0.4421453314,-0.03638267608,-0.6370771794,0.6011557805,0.7552039797,-1.486237041,0.6232324202,-0.3935317872,-3.410899899,0.6672828447,1.089484497,1.616432509
0.1333881425,0.2729268693,-0.1599584206,-0.2973229668,0.5289438689,-0.0009786375139,-0.1927540575,0.5997489886,0.4062393303,0.03773795531,0.03376880203,0.5411912535,0.7516623696,-0.7671885792,0.9880575615,0.0150597991,-1.038505517,-0.161628333,0.5014352484,0.9652590076
